id,name,popularity,genre,album,artists,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,74,groove,Raise!,"Earth, Wind & Fire",11,0,4,0.121,0.869,0.648,2.17e-05,0.126,-8.698,0.0633,0.9,125.035,339320
0qfPKcKhj0JMqMFZGzeBVl,Y.M.C.A. - Single Version,41,groove,The Very Best Of The Village People,Village People,6,1,4,0.0796,0.746,0.792,0.0,0.322,-11.161,0.0621,0.779,126.536,228067
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,72,groove,Purple Rain,Prince,9,0,4,0.0102,0.729,0.989,4.45e-05,0.443,-4.613,0.049,0.84,126.47,352906
7rCchsJktyFH0MB5SIpnbN,I Put a Spell On You,45,groove,Cow Fingers And Mosquito Pie,Screamin' Jay Hawkins,5,0,3,0.639,0.717,0.442,0.0233,0.106,-11.594,0.0715,0.944,174.06,145867
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,75,groove;groove;pop-film;pop-film,Let's Stay Together,Al Green,7,0,4,0.57,0.756,0.397,0.0115,0.0542,-10.701,0.0522,0.507,101.985,199396
7a5xvCgoD8qFEQmO8Jjvtf,The World (Is Going Up in Flames),60,groove,No Time For Dreaming,Charles Bradley;Menahan Street Band,5,0,4,0.0714,0.715,0.6,0.00165,0.0876,-7.728,0.0264,0.77,86.989,202492
300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,70,groove,Arista Heritage Series: Ray Parker,Ray Parker Jr.,6,0,4,0.0125,0.779,0.717,0.0536,0.355,-9.7,0.0335,0.789,115.384,240800
3gsCAGsWr6pUm1Vy7CPPob,Killing Me Softly with His Song,74,groove,Killing Me Softly,Roberta Flack,5,0,4,0.727,0.477,0.381,0.0,0.0615,-10.237,0.0342,0.329,121.568,286920
0JMuL1ruqVGPkeZULI6toQ,BREAKFAST CAN WAIT,42,groove,ART OFFICIAL AGE,Prince,5,0,4,0.287,0.919,0.534,0.00488,0.0825,-5.507,0.216,0.691,91.984,234988
40NRm1ZLvZpUSCUXAGGZ8J,Kung Fu Fighting,68,groove,The Soul of the Kung Fu Fighter,Carl Douglas,2,1,4,0.0422,0.598,0.673,6.84e-05,0.289,-10.431,0.0693,0.59,102.035,197693
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered,74,groove,Colour By Numbers,Culture Club,10,1,4,0.225,0.668,0.73,0.0,0.188,-7.182,0.0366,0.894,92.049,252773
0Zn63G0XTiqXwr1KSmARWz,"You're My Heart, You're My Soul",65,groove,The First & Second Album (30th Anniversary Edition),Modern Talking,1,0,4,0.0586,0.845,0.541,0.0586,0.149,-9.029,0.0748,0.79,117.362,334600
1UcQGGoCVTHh0OOZcX8mtC,Pony - Single Version,57,groove,20 R&B GEMS,Ginuwine,8,0,4,0.0021,0.752,0.579,0.0453,0.109,-10.284,0.0913,0.967,142.025,252253
2f3OruyAXTox9L7BEZPjHY,You Dropped A Bomb On Me - Single Version,18,groove,Sports Arena Anthems,The Gap Band,2,1,4,0.0472,0.683,0.838,9.57e-06,0.266,-5.676,0.0338,0.728,126.181,243000
64tCsJOa1BkDS09PuqTEy6,Be My Baby,55,groove,Dirty Dancing (Original Motion Picture Soundtrack),The Ronettes,4,1,4,0.17,0.51,0.619,1.06e-06,0.0664,-12.806,0.037,0.823,129.482,159760
6oUqVtf9Fyjhi6JkCdh5UZ,Back At One,24,groove,1989-2002 From There To Here,Brian McKnight,11,1,4,0.43,0.666,0.366,0.0,0.124,-8.435,0.0298,0.252,129.791,263040
3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",79,groove;groove;road-trip;road-trip,Greatest,Bee Gees,10,0,4,0.0322,0.703,0.826,0.00629,0.179,-7.179,0.0341,0.945,103.564,285373
4jh9olf0OKCokpzxSyLeJx,Toy Soldiers,59,groove,Martika (Expanded Edition),Martika,1,0,4,0.403,0.514,0.59,0.0,0.126,-6.405,0.0274,0.173,130.167,287600
4giIdAr7Plyu5LQzBOR4FP,All Night Long - Single Version,34,groove,Back To Front,Lionel Richie,1,1,4,0.152,0.744,0.583,8.54e-05,0.0248,-12.595,0.0427,0.851,108.794,260493
2RzJwBCXsS1VnjDm2jKKAa,I Believe I Can Fly,62,groove,R.,R. Kelly,7,1,4,0.241,0.55,0.444,0.0,0.187,-7.588,0.0292,0.0438,120.179,320667
2dPJtT2yf5CqUWKDD4PycO,I Think We're Alone Now (Re-Recorded / Remastered),15,groove,I Think We're Alone Now (Re-Recorded / Remastered),Tiffany,2,1,4,3.56e-05,0.646,0.885,0.0037,0.0797,-5.846,0.0391,0.669,130.307,225253
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,79,groove,Greatest,Bee Gees,5,0,4,0.105,0.633,0.357,0.0,0.133,-9.366,0.0264,0.674,104.938,245200
4uLU6hMCjMI75M1A2tKUQC,Never Gonna Give You Up,77,groove,Whenever You Need Somebody,Rick Astley,8,1,4,0.115,0.721,0.939,3.79e-05,0.108,-11.823,0.0376,0.914,113.309,213573
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,74,groove,I Am,"Earth, Wind & Fire;The Emotions",2,0,4,0.0843,0.802,0.756,0.00765,0.0521,-10.791,0.0349,0.963,131.715,288293
6ek9SiEj5a65WIs2EV7qiM,Son Of A Preacher Man,72,groove;groove;pop-film;pop-film,Dusty In Memphis,Dusty Springfield,4,1,4,0.538,0.404,0.43,0.0,0.0802,-12.327,0.224,0.641,180.061,148053
5tMHL3jkrbSIuJwwggTdC1,These Arms of Mine,23,groove,Love Songs,Otis Redding,10,1,3,0.817,0.406,0.286,0.0,0.306,-12.595,0.0315,0.711,177.304,154293
3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,71,groove,Cooleyhighharmony (Bonus Tracks Version),Boyz II Men,5,0,3,0.0664,0.64,0.427,0.0,0.0579,-9.29,0.0241,0.529,149.703,351467
7jmHyHMEqm9MJWiMAneF05,Stand by Me,63,groove;groove;pop-film;pop-film,Don't Play That Song,Ben E. King,9,1,4,0.428,0.632,0.232,4.95e-06,0.215,-12.326,0.0318,0.673,119.136,175493
6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,66,groove,This Is How We Do It,Montell Jordan;Wino,0,1,4,0.0141,0.799,0.623,0.0,0.43,-9.374,0.0812,0.773,103.649,238800
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,78,groove;groove;road-trip;road-trip,The Very Best of Bonnie Tyler,Bonnie Tyler,8,1,4,0.145,0.431,0.723,0.0,0.375,-5.887,0.056,0.189,130.547,267360
4nWTTuzOtW077rV17qOOzQ,Cheri Cheri Lady,14,groove,Dieter - der Film,Modern Talking,10,1,4,0.544,0.675,0.836,0.00282,0.527,-6.473,0.0316,0.863,114.234,224583
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,76,groove,Street Songs (Deluxe Edition),Rick James,9,0,4,0.22,0.838,0.794,0.0,0.0575,-8.245,0.0531,0.962,132.446,205467
449u2me7lmUreBa6KpXrDQ,Try a Little Tenderness,14,groove,Love Songs,Otis Redding,9,0,4,0.186,0.587,0.133,2.26e-05,0.258,-15.151,0.0565,0.068,102.938,201733
7LoGfKBAaOl0nxhodJ1240,Word Up,65,groove,Word Up,Cameo,6,0,4,0.0421,0.878,0.84,0.0035,0.053,-13.105,0.064,0.882,116.222,260000
7JUZDQRGyMElJXjmcNayjx,I'll Make Love To You,18,groove,Legacy - The Greatest Hits Collection,Boyz II Men,2,1,3,0.131,0.566,0.503,0.0,0.0876,-6.445,0.024,0.207,142.452,244800
5Fih0qlqrBjPIE0dFamuBr,(What A) Wonderful World,58,groove,30 Greatest Hits: Portrait of a Legend 1951-1964,Sam Cooke,11,1,4,0.529,0.763,0.571,0.0,0.154,-10.552,0.0337,0.936,128.211,129293
2EGaDf0cPX789H3LNeB03D,Cruel Summer,65,groove;groove;pop-film;pop-film,Bananarama (Collector's Edition),Bananarama,1,0,4,0.27,0.666,0.871,0.0208,0.263,-6.017,0.0272,0.936,108.501,215326
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,76,groove,Another Level,Blackstreet;Dr. Dre;Queen Pen,1,0,4,0.303,0.867,0.646,0.0,0.279,-4.674,0.288,0.67,88.634,304600
4HEm31NkNS90o5jIwgDEH9,Hello,37,groove,The Definitive Collection,Lionel Richie,9,0,4,0.525,0.559,0.259,1.36e-06,0.167,-13.534,0.0321,0.0634,62.182,248880
29Uf1hxqLNagVglWi3VPIF,Sexual Healing,17,groove,Love Songs,Marvin Gaye,5,0,4,0.112,0.802,0.554,0.000166,0.0504,-11.313,0.0599,0.729,94.387,239360
1gAHPwkHrnO6rYEsjWzd8V,FUNKNROLL,34,groove,ART OFFICIAL AGE,Prince,11,0,4,0.0695,0.784,0.722,8.05e-06,0.421,-4.773,0.067,0.431,98.685,248004
4PUFrFCIuGy7qpoA8JyE7v,Where the River Goes - 2017 Remaster,39,grunge,Core (Super Deluxe Edition),Stone Temple Pilots,2,1,4,0.000394,0.337,0.749,2.26e-06,0.195,-7.383,0.0552,0.24,126.668,510360
4WOWaI5oeT1dBKqqeA4fvQ,Unwind,16,grunge,Dry as a Bone/Rehab Doll,Green River,9,1,4,0.00906,0.167,0.882,0.00367,0.726,-11.286,0.0662,0.271,184.83,282693
2EzaNI2kE2AoBfJ8mRZLSJ,Animal (Remastered),55,grunge,Vs.,Pearl Jam,7,1,4,7.52e-05,0.493,0.955,3.11e-06,0.0495,-4.985,0.0628,0.473,106.088,167520
5PXSx1MMm99XeusJKyEDzM,Aneurysm - Live At The Paramount,21,grunge,Nevermind,Nirvana,6,0,4,0.000501,0.259,0.96,0.197,0.348,-6.41,0.0913,0.183,131.691,281053
35MaZRT8O2XL3EXWxnfeUo,Hip Like Junk,26,grunge,Viva Zapata!,7 Year Bitch,9,1,3,0.000482,0.622,0.636,0.314,0.125,-9.165,0.0293,0.7,132.005,230000
0ysOlnRDMumS0BujKYHbNX,Down,34,grunge,Thank You,Stone Temple Pilots,6,0,4,0.000209,0.411,0.953,0.0007,0.105,-3.853,0.073,0.216,134.823,228960
6ZzeXWwDvMzrgCWt9RwBj1,Pretty Noose,53,grunge,Down On The Upside,Soundgarden,0,1,4,1.79e-05,0.389,0.925,0.244,0.222,-7.97,0.0643,0.317,150.893,251867
6SV6F03dyrzQMhaK4uLdKo,Brother,23,grunge,Music Bank,Alice In Chains,1,1,4,0.384,0.45,0.541,4.95e-05,0.105,-6.823,0.0269,0.276,91.556,267360
23JkMspKjlSdIwvmll4hRA,Goin' Blind,46,grunge,Houdini,Melvins,0,1,4,0.000142,0.378,0.671,0.00575,0.0992,-7.918,0.0326,0.365,109.556,272707
3Y6nehknlnDhuXxELbh5Vk,Kitchenware & Candybars / My Second Album (Hidden Track) - 2019 Remaster,39,grunge,Purple (2019 Remaster),Stone Temple Pilots,0,1,4,0.168,0.378,0.437,0.00114,0.136,-10.033,0.048,0.127,113.276,485415
1VZGj6BcHwbfLxxYlhk8kI,Farewell And Goodnight - Remastered 2012,43,grunge,Mellon Collie And The Infinite Sadness (Deluxe Edition),The Smashing Pumpkins,11,1,4,0.811,0.648,0.295,0.0164,0.0806,-15.026,0.0292,0.175,140.062,264240
6HurXkcm2BRe8rZ04OFiZS,Blood On The Valley Floor,30,grunge,King Animal (Deluxe Version),Soundgarden,5,1,4,0.00129,0.473,0.838,0.00253,0.101,-4.153,0.0373,0.707,137.967,228733
6mpyO7bJaCrHzE0iQEtZiN,"Smells Like Teen Spirit - Live At Del Mar Fairgrounds, CA., December 28, 1991",36,grunge,From The Muddy Banks Of The Wishkah (Live),Nirvana,8,1,4,0.000373,0.399,0.94,0.00243,0.684,-6.488,0.138,0.354,126.261,287067
3eB4YDcvr8Z4WNc1oRK3cS,Around the Bend,39,grunge,No Code,Pearl Jam,2,1,4,0.638,0.479,0.378,0.31,0.11,-14.173,0.0421,0.52,200.538,276560
2QiqwOVUctPRVggO9G1Zs5,Wake Up,64,grunge,Rage Against The Machine - XX (20th Anniversary Special Edition),Rage Against The Machine,7,1,4,0.00563,0.411,0.893,0.00967,0.149,-3.646,0.139,0.513,170.407,363853
3AZ5XoHdiFpiKMky6M1Gt9,Suicidal Dream,48,grunge,Frogstomp (Deluxe Edition) [Remastered],Silverchair,11,0,4,0.0286,0.465,0.708,1.34e-05,0.108,-6.299,0.0327,0.388,97.532,192783
7iU5Lm0gZ5HRu9YPlO8NpI,Santa Monica - Remastered,69,grunge,Ten Years Gone The Best Of Everclear 1994-2004,Everclear,7,1,4,0.0838,0.419,0.961,0.0,0.537,-2.255,0.117,0.33,100.328,191493
6yhtu9zbiV1FRcaED8BDIC,Old Age - Boombox Rehearsals,21,grunge,Nevermind,Nirvana,4,0,4,0.278,0.59,0.925,0.105,0.342,-2.914,0.0354,0.543,125.293,261453
7CI0VS6ETno5mgHi4PoCrY,Don't Follow,56,grunge,Jar Of Flies,Alice In Chains,1,1,1,0.781,0.314,0.37,0.139,0.122,-9.921,0.0286,0.28,116.044,262133
7waRjsA2ehXv619f47lYOT,Everything Zen,56,grunge,Sixteen Stone (Remastered),Bush,0,1,4,0.000347,0.48,0.856,0.00418,0.133,-4.409,0.0484,0.324,134.229,278133
52FlqmFHKaTV0dDMEe0F4F,Leash (Remastered),44,grunge,Vs.,Pearl Jam,0,1,4,7.67e-05,0.423,0.921,0.0116,0.221,-5.555,0.0583,0.366,103.431,188587
70WHzqpWVXnRzvg4GF8H1F,Head Injury,20,grunge,Ultramega OK (Expanded Reissue),Soundgarden,8,0,4,0.000931,0.515,0.874,0.679,0.103,-7.593,0.0768,0.659,117.446,140707
5mkGfmJGFZpwK9nA5amOhv,Sex & Candy,68,grunge,Marcy Playground,Marcy Playground,2,1,4,0.238,0.67,0.558,0.0,0.106,-9.159,0.0251,0.63,80.511,173493
4mnvnildEMsGIQtgTBdH07,Pop's Love Suicide,35,grunge,Tiny Music...Songs from the Vatican Gift Shop,Stone Temple Pilots,9,1,3,0.0362,0.443,0.949,2.9e-05,0.294,-7.454,0.0448,0.548,127.106,223427
1sn6iOK93jnp0Hn5BnNOXy,Best of You,59,grunge,Greatest Hits,Foo Fighters,1,0,4,0.00092,0.377,0.942,8.88e-05,0.126,-4.543,0.07,0.348,129.955,254973
2uDwRgwGPjXq0oj0hNCuFc,Shadow on the Sun,57,grunge,Audioslave,Audioslave,9,1,4,0.00108,0.329,0.658,1.56e-06,0.0805,-5.57,0.0373,0.288,141.123,343400
78iMIaSjeVlUoNa7rehPOU,Black Gives Way To Blue,46,grunge,Black Gives Way To Blue,Alice In Chains,8,1,4,0.822,0.205,0.331,0.000695,0.0891,-9.265,0.0302,0.113,179.982,183560
3cMliO9emUSa4d1Ap2MbfW,Volcano Girls,55,grunge,Eight Arms To Hold You,Veruca Salt,4,1,4,0.000789,0.543,0.961,1.29e-06,0.431,-2.749,0.0373,0.567,131.463,198933
3x1OyimtwFeZsgsplslEMG,Ozzie,13,grunge,Dry as a Bone/Rehab Doll,Green River,0,1,4,0.006,0.231,0.87,0.000694,0.553,-11.989,0.131,0.285,79.915,191333
1Y13csEpu3TK5gQdzGLrd8,Pardon Me,68,grunge,Make Yourself,Incubus,1,0,4,0.00114,0.579,0.812,0.00333,0.115,-6.509,0.0693,0.278,152.002,223747
5FwUX1Yp2EpyfDkt4r5aPz,Thru Fade Away,16,grunge,Mother Love Bone,Mother Love Bone,9,1,4,0.0189,0.513,0.933,4.06e-05,0.082,-10.949,0.0662,0.197,108.475,224867
1HUcU3GAKCR960czpLbqoD,"Sludge Factory - Live at the Majestic Theatre, Brooklyn, NY - April 1996",51,grunge,Unplugged,Alice In Chains,1,1,3,0.0399,0.508,0.507,8.41e-06,0.943,-8.046,0.0257,0.227,166.469,276773
5xHqy0VDZEDSBdkecbfz0H,Full On,23,grunge,Louder Than Love,Soundgarden,9,1,4,0.125,0.4,0.635,0.0385,0.363,-11.78,0.0441,0.35,132.131,162133
7I1FQtAHoyjAYXrXfuxhj7,Polly - 1992/Live at Reading,39,grunge,Live at Reading,Nirvana,1,0,4,0.45,0.526,0.545,0.0,0.333,-12.146,0.0332,0.404,125.694,168627
72oiKwTwejHrwUxJ7Nur8r,Blood (Remastered),43,grunge,Vs.,Pearl Jam,5,1,3,2.04e-05,0.506,0.884,0.365,0.195,-6.377,0.0511,0.542,111.298,169560
5Ds35L9KpUDKgSxZ6whuoQ,We Die Young,58,grunge,Facelift,Alice In Chains,1,1,4,1.79e-05,0.486,0.938,0.000103,0.361,-6.652,0.0704,0.525,125.816,152560
33tvIvt3MUGa2aSiwZ8Eeh,Press Play,33,grunge,Tiny Music...Songs from the Vatican Gift Shop,Stone Temple Pilots,4,0,4,0.391,0.653,0.495,0.889,0.105,-20.35,0.0559,0.702,87.551,81067
3oawNUge8pbjvHNaIXjyu2,Heart Shaped Box - Demo,25,grunge,With The Lights Out - Box Set,Nirvana,1,1,4,0.00634,0.248,0.652,0.0341,0.221,-6.045,0.0735,0.35,203.56,330800
3OtpZhuI28h9yDjDbOkqSb,Jane Says,36,grunge,Rev,Jane's Addiction,2,1,4,0.0385,0.402,0.597,2.09e-06,0.109,-9.258,0.0327,0.496,81.806,287000
1YZDkJOFT8xlAXDi8lneb3,Gouge Away,58,grunge,Doolittle,Pixies,4,1,4,0.00164,0.661,0.407,0.0241,0.0987,-14.111,0.0334,0.497,125.644,165067
4d776pexGoCw08uOrvusZz,Corduroy - Alternate Take,36,grunge,Vitalogy,Pearl Jam,0,1,4,0.0065,0.491,0.927,5.01e-05,0.0691,-6.64,0.0566,0.108,131.055,283413
7izsUQjOYXVWkmFvEpTakb,Bound For The Floor,53,grunge,Best Of Local H – The Island Years,Local H,6,1,4,0.000105,0.627,0.489,0.00283,0.0537,-7.52,0.0557,0.543,119.201,223213
17Nk1aji6gd26vabky7fMi,All in the Suit That You Wear,39,grunge,Thank You,Stone Temple Pilots,2,0,4,1.94e-05,0.429,0.982,0.0185,0.312,-2.962,0.0617,0.583,122.881,219573
4xP0dNACh0Z1kYjTWojYPa,Do Re Mi - Home Demo,39,grunge,With The Lights Out - Box Set,Nirvana,7,0,4,0.829,0.562,0.75,0.546,0.124,-4.459,0.0328,0.416,122.217,262827
6zt4QCo05MmCne8zoI3Grd,Applebite,35,grunge,Down On The Upside,Soundgarden,7,1,4,0.0144,0.565,0.412,0.684,0.1,-12.604,0.0324,0.396,126.305,309760
12lJNB0opbyV0b3kL9jB3e,Bed Of Roses,22,grunge,Uncle Anesthesia,Screaming Trees,2,1,4,5.5e-05,0.35,0.77,0.781,0.176,-8.029,0.034,0.483,137.773,182533
679zqcQuKakOGI93NPCqB8,Present Tense,61,grunge,No Code,Pearl Jam,2,1,4,0.403,0.403,0.272,0.17,0.0806,-13.492,0.0325,0.105,130.872,345787
4xanWVQIzdCf51mg8cd1cQ,Times Like These,57,grunge;grunge;guitar;guitar,Greatest Hits,Foo Fighters,4,0,4,1.37e-05,0.36,0.905,7.51e-06,0.0753,-3.808,0.0812,0.309,144.544,267973
7eZd2MZJTBfoe0isAyawPg,Am I Inside,43,grunge,Sap,Alice In Chains,1,1,4,0.88,0.399,0.211,0.0103,0.107,-14.236,0.0292,0.0391,97.569,308200
1NnUbdEvJigY0ARnoOgDrv,Dissident (Remastered),56,grunge,Vs.,Pearl Jam,0,1,4,0.00304,0.267,0.864,0.0,0.116,-5.127,0.0481,0.531,146.691,214987
5LPbV9HGYquJThvbCN89nw,Milk It,40,grunge,In Utero - 20th Anniversary - Deluxe Edition,Nirvana,1,0,4,0.00064,0.468,0.524,0.0221,0.131,-12.38,0.0474,0.537,136.293,234747
5INe9EN6cNF6axQ4A4BQfy,Here Is No Why - Remastered 2012,51,grunge,Mellon Collie And The Infinite Sadness (Deluxe Edition),The Smashing Pumpkins,8,1,4,7.74e-05,0.319,0.654,0.895,0.136,-7.063,0.0334,0.602,79.598,225120
2QOMGq8wVTZbLmh7McrvgF,Scar Tissue,59,grunge;grunge;guitar;guitar,Californication,Red Hot Chili Peppers,0,1,4,0.0779,0.437,0.717,0.00274,0.108,-4.803,0.039,0.547,178.085,215907
2pmfwGGHMPLxZXckTmdUz2,Face Pollution,34,grunge,Badmotorfinger (25th Anniversary Remaster),Soundgarden,0,1,4,5.07e-06,0.227,0.968,0.749,0.353,-5.483,0.133,0.485,117.771,143840
6QZ71xfAzh0IhJ48aHePhN,What Moves the Heart? - 2003 Remaster,12,grunge,My Brother The Cow [Expanded],Mudhoney,4,1,4,6.49e-05,0.363,0.839,0.00786,0.0495,-7.32,0.0435,0.592,136.382,192080
6ILtPjGYb3mvprfsCaJRTA,Good,38,grunge,Rhino Hi-Five: Better Than Ezra,Better Than Ezra,7,1,4,0.000372,0.615,0.657,0.0204,0.132,-6.873,0.029,0.792,109.95,185093
0aMqNFBj9KtPTD3c3tByRT,Floyd The Barber,47,grunge,Bleach,Nirvana,8,0,4,0.000788,0.443,0.878,0.56,0.0623,-6.717,0.0418,0.683,136.567,138048
669ifzXUEcPg764RzK3ZHG,Breakerfall,35,grunge,Binaural,Pearl Jam,9,1,4,0.045,0.304,0.918,0.31,0.325,-6.965,0.0853,0.267,159.454,139400
03h7aLNRDhxMOmVLcbtfl1,Piece of Pie - 2017 Remaster,40,grunge,Core (Super Deluxe Edition),Stone Temple Pilots,7,1,4,0.000135,0.378,0.934,3.91e-05,0.157,-5.979,0.0646,0.387,150.815,324413
0sYSmwfWuCptcdhBsqbe48,Eyelid's Mouth,28,grunge,King Animal (Deluxe Version),Soundgarden,6,1,4,0.00404,0.268,0.657,0.0516,0.0731,-4.387,0.0366,0.403,182.684,279240
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,75,grunge;grunge;rock-n-roll;rock-n-roll,Dookie,Green Day,11,1,4,0.0175,0.531,0.909,0.0,0.231,-4.236,0.034,0.814,97.546,178000
5EnYdTx0BWhWM5YDcPkGAa,Sickman,49,grunge,Dirt,Alice In Chains,1,1,3,0.00743,0.287,0.912,0.00069,0.0871,-5.553,0.0942,0.274,138.871,329400
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,75,grunge;grunge;grunge;party;party;party;rock;rock;rock,Third Eye Blind,Third Eye Blind,7,1,4,0.00832,0.64,0.864,0.0,0.123,-6.576,0.0315,0.7,102.026,268360
7wpYSigAhQeZp3cdsMQ3Af,Glycerine,65,grunge,Sixteen Stone (Remastered),Bush,5,1,4,0.0371,0.437,0.337,0.000946,0.0981,-11.439,0.0326,0.0784,114.239,266493
0jmKzJmUEKNbC7eU8YfOiA,Mayonaise - Remastered,56,grunge,Siamese Dream (Deluxe Edition),The Smashing Pumpkins,10,1,4,0.000107,0.482,0.528,0.543,0.0839,-10.426,0.0272,0.0882,146.043,348773
2ST2McWrk7yAt3qQ8UVf3S,Big Bang Baby,34,grunge,Thank You,Stone Temple Pilots,4,0,4,0.00814,0.506,0.964,0.0159,0.304,-3.881,0.0398,0.696,122.785,202813
0melIwOKh1JH4RjI1Is10w,No One Knows,36,grunge,Songs For The Deaf,Queens of the Stone Age,0,1,4,0.0329,0.509,0.583,0.000124,0.359,-4.902,0.0615,0.67,170.886,278653
4n6gWpXzkJzUqEdx7KroAy,"Queen of the Rodeo - Live at the Marquee, Dallas, TX - November 1990",22,grunge,Live,Alice In Chains,10,0,4,0.00644,0.207,0.75,0.0903,0.973,-8.158,0.0474,0.402,145.634,280933
76Je5Wklky23mVoxiRszcN,Walk,69,grunge;grunge;guitar;guitar,Wasting Light,Foo Fighters,9,1,4,3.62e-05,0.234,0.865,0.000532,0.289,-5.131,0.0516,0.194,137.107,255960
1chdbWCaBaoQUQLWEfew5l,Love Boat Captain,40,grunge,Riot Act,Pearl Jam,0,1,4,0.148,0.414,0.728,0.00187,0.115,-5.954,0.0421,0.176,123.542,276373
1WwDFD23XjqAAtRTky5UwK,Troubled Times,31,grunge,Sweet Oblivion,Screaming Trees,7,1,4,0.00199,0.206,0.8,0.000495,0.11,-6.166,0.0786,0.277,192.948,320907
3TU8wdva1o8uLFrzhWj0gs,Chain That Door,22,grunge,Superfuzz Bigmuff (Deluxe Edition),Mudhoney,6,0,4,3.34e-06,0.229,0.924,0.0921,0.0506,-7.546,0.0727,0.201,148.503,111640
4Dz0U7qR4GxIZAOGGEPuTf,What You Are,53,grunge,Audioslave,Audioslave,4,1,4,0.0063,0.501,0.687,0.0,0.138,-4.399,0.0289,0.486,89.002,249400
1MvVmM31ZerMWnnbtxllM1,He Didn't,19,grunge,Ultramega OK (Expanded Reissue),Soundgarden,9,0,3,0.0139,0.452,0.939,0.000547,0.355,-4.136,0.0502,0.776,140.437,167270
09DuoDBmNRdal5bPubIaLf,Died,42,grunge,Music Bank,Alice In Chains,6,1,4,0.0413,0.448,0.812,0.00244,0.0928,-6.495,0.0327,0.497,104.588,357600
1ohDjz093UApagfwf2Isn6,Territorial Pissings - Boombox Rehearsals,19,grunge,Nevermind,Nirvana,9,1,4,0.0179,0.31,0.988,0.211,0.326,-3.185,0.138,0.275,183.54,130853
2VSbEXqs6NbNiZSTcHlIDR,My Sacrifice,71,grunge,Weathered,Creed,2,1,4,0.000101,0.32,0.88,4.31e-06,0.076,-6.035,0.0504,0.257,146.349,294600
4SkDezIvfJfGcUrEq37KpF,Glorified G (Remastered),46,grunge,Vs.,Pearl Jam,7,1,4,0.000278,0.545,0.86,0.265,0.0961,-5.618,0.0454,0.726,115.32,204413
1iDcMugJQTaUtNM0l7myLW,Blue Flame Ford,15,grunge,Fast Stories...From Kid Coma,Truly,4,0,4,0.00716,0.24,0.794,0.011,0.0359,-8.662,0.13,0.208,113.702,378360
2glNXYm13D4Vp08ib5hfC9,Julie Paradise,28,grunge,Sweet Oblivion,Screaming Trees,4,1,4,3.81e-05,0.17,0.891,0.0043,0.0665,-5.57,0.057,0.115,79.064,308173
1M0iUVZT5IgoZjR4DyxGxb,Nutshell - Unplugged,31,grunge,Music Bank,Alice In Chains,3,0,3,0.259,0.376,0.522,0.149,0.98,-10.942,0.0352,0.232,123.247,268240
1a8nzW9wIbqtkRvnEmUyHQ,Halfway There,32,grunge,King Animal (Deluxe Version),Soundgarden,0,1,4,0.00959,0.596,0.886,7.51e-05,0.118,-4.718,0.0302,0.198,104.923,196147
2hHIaXvZDlGpwK6kowNxbG,Gonna See My Friend,8,grunge,Backspacer,Pearl Jam,9,1,4,1.69e-05,0.464,0.967,0.000677,0.0749,-4.233,0.0507,0.855,150.038,168252
5ynxx6zC4dgzsMHLYQ04Dc,Remedy,70,grunge,Karma and Effect,Seether,8,1,4,0.000193,0.55,0.952,0.000666,0.0614,-4.664,0.0924,0.391,127.804,207213
1OCDCVzQVxVm2HceeEJTzm,Grease Box,38,grunge,Inhaler,Tad,2,1,4,1.41e-05,0.414,0.851,0.14,0.288,-6.875,0.0548,0.681,132.43,233373
7GO6JsgloxoS6dFqNMmaW8,Drain You - Live At The Paramount/1991,21,grunge,Nevermind,Nirvana,1,0,4,0.00129,0.452,0.895,0.00187,0.635,-6.356,0.0598,0.519,136.686,227000
4WHPvI0UcOhJo8LzPxHf2w,"Push Me, Pull Me",35,grunge,Yield,Pearl Jam,1,0,4,0.00688,0.345,0.954,0.0321,0.292,-6.712,0.217,0.126,150.483,146027
4kSIqv25W9sPsfG45rt9kh,Artifical Red,41,grunge,Above,Mad Season,9,1,3,0.0579,0.595,0.314,0.147,0.0636,-9.931,0.0338,0.486,143.477,375667
0oF14enoj7f6JvqyiAr9q0,A Little Bitter - Remix,25,grunge,Music Bank,Alice In Chains,8,1,4,0.0202,0.427,0.943,4.71e-05,0.0841,-6.149,0.263,0.309,122.925,228200
